46,A_FISH_CALLED_WANDA,4,3,4,4,1,1,1,1,1,1,2,2,2,2,1,3,4,5,2.973,0.733
46,AMERICAN_HISTORY_X,1,2,1,1,5,5,5,4,3,0,2,1,1,3,1,1,1,2,0.852,3.716
46,CHILDS_PLAY_II,1,3,1,1,3,3,5,5,5,2,4,1,1,2,1,1,1,2,0.852,3.683
46,COPYCAT,1,3,1,1,4,5,5,5,3,3,1,1,0,3,1,1,1,3,0.849,3.874
46,DEAD_POETS_SOCIETY_1,2,3,2,4,2,3,4,3,2,3,1,3,3,2,3,1,1,1,1.57,2.747
46,DEAD_POETS_SOCIETY_2,4,3,4,3,1,1,1,1,1,2,3,4,2,5,3,3,3,1,2.933,0.734
46,FOREST_GUMP,5,4,4,4,1,1,1,1,1,1,3,3,5,1,5,4,4,1,3.498,0.723
46,SE7EN_1,3,3,3,2,2,2,3,3,3,2,2,2,1,3,2,1,2,2,1.457,2.217
46,SE7EN_3,3,3,2,1,3,2,3,3,3,2,3,2,1,2,1,1,2,2,1.342,2.268
46,THE_PROFESSIONAL,3,4,3,2,3,3,4,4,3,2,1,3,3,2,4,2,2,2,1.967,2.995
46,SOMETHING_ABOUT_MARY,3,4,3,3,2,4,4,3,3,2,2,2,4,2,4,2,2,2,1.906,2.811
46,TRAINSPOTTING,2,4,2,2,2,2,3,4,3,2,4,2,2,2,2,2,2,2,1.799,2.417
54,A_FISH_CALLED_WANDA,3,3,3,3,3,4,3,3,2,3,3,3,2,0,4,3,3,3,2.723,2.384
54,AMERICAN_HISTORY_X,2,3,3,3,2,3,4,3,3,3,3,2,2,2,3,3,3,4,2.537,2.728
54,CHILDS_PLAY_II,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2.956,2.308
54,COPYCAT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.724,2.313
54,DEAD_POETS_SOCIETY_1,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2.199,2.323
54,DEAD_POETS_SOCIETY_2,3,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2.094,2.325
54,SE7EN_1,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1.802,2.281
54,SE7EN_3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2.625,1.527
54,THE_PROFESSIONAL,4,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2.848,1.801
54,SOMETHING_ABOUT_MARY,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2.446,1.53
54,TRAINSPOTTING,4,4,3,4,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2.853,1.523
55,A_FISH_CALLED_WANDA,4,3,3,3,1,3,1,1,1,1,3,3,3,1,1,1,1,3,1.492,0.903
55,AMERICAN_HISTORY_X,1,4,1,1,1,3,4,4,4,1,1,1,1,1,1,1,1,1,0.867,2.917
55,CHILDS_PLAY_II,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,0.86,3.236
55,COPYCAT,1,5,1,1,3,4,4,4,4,1,1,1,1,1,1,1,1,1,0.864,3.086
55,DEAD_POETS_SOCIETY_1,2,4,4,1,4,3,4,4,3,1,1,1,3,1,4,1,1,1,0.864,3.064
56,A_FISH_CALLED_WANDA,4,4,4,4,1,1,3,3,1,1,2,4,4,2,2,4,3,3,3.367,2.061
56,AMERICAN_HISTORY_X,1,3,1,1,3,3,4,4,4,3,2,1,1,2,1,1,1,2,0.865,3.015
56,CHILDS_PLAY_II,3,3,4,2,3,2,3,4,2,1,1,1,1,1,1,2,1,1,1.335,2.474
56,COPYCAT,1,4,1,1,3,3,4,4,4,2,2,1,1,2,1,1,1,2,0.865,3.015
56,DEAD_POETS_SOCIETY_1,1,4,2,1,5,3,4,5,4,2,3,1,1,3,1,1,1,3,0.859,3.32
56,DEAD_POETS_SOCIETY_2,5,4,4,3,1,1,2,2,1,1,2,5,5,2,5,4,3,1,3.445,1.392
56,FOREST_GUMP,5,4,3,3,2,1,2,2,1,1,1,5,5,1,4,4,4,1,3.728,1.436
56,SE7EN_1,2,4,3,1,4,3,4,4,3,2,1,1,1,2,1,1,1,2,0.864,3.064
56,SE7EN_3,1,4,2,1,4,3,5,5,4,2,2,1,1,3,1,1,1,3,0.851,3.732
56,THE_PROFESSIONAL,3,4,4,1,3,1,4,0,3,2,3,1,3,4,5,1,1,2,0.883,2.045
56,SOMETHING_ABOUT_MARY,4,4,4,4,1,1,1,3,4,2,2,3,3,2,1,3,4,4,3.144,1.144
58,A_FISH_CALLED_WANDA,3,3,3,3,1,1,1,3,2,1,1,3,1,1,1,1,1,1,1.486,1.175
58,AMERICAN_HISTORY_X,2,3,3,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,0.882,2.107
58,CHILDS_PLAY_II,3,2,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0.908,0.771
58,COPYCAT,1,2,3,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,0.904,0.978
58,DEAD_POETS_SOCIETY_1,4,2,4,1,4,1,1,3,1,1,1,1,1,1,4,1,1,1,0.897,1.332
59,A_FISH_CALLED_WANDA,2,3,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,0.908,0.771
59,AMERICAN_HISTORY_X,2,1,2,1,2,2,2,4,3,2,2,1,1,1,1,1,1,1,0.885,1.973
59,CHILDS_PLAY_II,3,2,2,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,0.869,2.775
59,COPYCAT,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,0.894,1.51
59,DEAD_POETS_SOCIETY_1,2,1,3,1,2,1,3,4,1,1,2,1,1,1,2,1,1,1,0.877,2.363
59,DEAD_POETS_SOCIETY_2,4,2,3,2,2,1,1,1,1,1,1,3,3,1,4,3,3,1,2.639,0.788
59,FOREST_GUMP,3,3,2,3,1,1,1,1,1,1,1,2,3,1,2,1,3,1,1.883,0.754
59,SE7EN_1,3,2,3,1,1,1,2,4,1,2,2,1,1,1,1,1,1,1,0.887,1.853
59,SE7EN_3,3,1,2,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,0.88,2.227
59,THE_PROFESSIONAL,3,3,3,1,1,2,2,3,1,2,2,1,1,1,2,1,1,1,0.89,1.717
59,SOMETHING_ABOUT_MARY,3,4,3,3,1,1,1,1,1,1,1,2,3,1,1,2,2,1,1.945,0.752
59,TRAINSPOTTING,1,3,2,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,0.904,0.978
60,A_FISH_CALLED_WANDA,2,2,1,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,0.908,0.771
60,CHILDS_PLAY_II,4,3,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,0.895,1.439
60,COPYCAT,1,3,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,0.908,0.771
60,DEAD_POETS_SOCIETY_1,4,4,3,1,3,1,1,1,1,1,1,1,1,1,2,0,1,1,0.56,0.876
60,DEAD_POETS_SOCIETY_2,3,3,4,3,1,1,1,1,1,1,3,3,3,1,3,1,3,1,2.062,0.751
60,FOREST_GUMP,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3.14,0.729
60,SE7EN_1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
60,SE7EN_3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.771
60,THE_PROFESSIONAL,4,3,4,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,0.895,1.441
